# Publication.DOI: https://doi.org/10.20383/103.01329
# Publication.authors: Peter Blanchard, Miranda Vu, Joel Reid, Erika Bergen, Jeff Warner
# Publication.affiliation: Canadian Light Source
# CLS Data Acquisition
# Spectrum.license: CC0-4.0
# Thu Sep  2 01:41:04 2010
#(2) BL1606-ID1:mcs:background BL1606-ID1:mcs:background BL1606-ID-1:Energy:0 PSL16062I1005:gap:mm PSL16062I1006:gap:mm PSL16062I1021:gap PSL16062I1022:gap Amp1606-2-I10-01:gain:fbk Amp1606-2-I10-02:gain:fbk Amp1606-2-I10-03:gain:fbk Amp1606-2-I10-04:gain:fbk
#(1) Event-ID BL1606-ID-1:Energy MONO16061I1001:Energy:fbk MONO16061I1001:Energy:sp BL1606-ID1:mcs03:fbk BL1606-ID1:mcs04:fbk BL1606-ID1:mcs05:fbk BL1606-ID1:mcs06:fbk BL1606-ID-1:k BL1606-ID1:mcs:delay PCT1402-01:mA:fbk
#(2) "$(Background)[0]" "$(Background)[1-4]" "Energy Base" "$(XAFS_Slits_V)" "$(XAFS_Slits_H)" "$(XAFS_JJSlits_V)" "$(XAFS_JJSlits_H)" "$(XAFS_Amp1)" "$(XAFS_Amp2)" "$(XAFS_Amp3)" "$(XAFS_Amp4)"
#(1) Event-ID "BL1606-ID-1 Energy Setting" "$(EnergyFeedback)" "$(EnergyAchieved)" "Idiode" "I0" "I1" "I2" "$(kName)" "Delay between scans" "PCT for SR1"
# Background counts time=6.79039e-313(x .1 microseconds), 0, 0, 0, 0, 17166, 5.5, 18, 1.5, 3, 1e+09, 1e+06, 500000, 5e+07
1, 17140.5, 17140.5, 17140.5, 16662, 151695, 56990, 176223, 0, 1000, 186.768
1, 17141, 17141, 17141, 16618, 151633, 56897, 175939, 0, 1000, 186.763
1, 17141.5, 17141.5, 17141.5, 16662, 151555, 56791, 175633, 0, 1000, 186.76
1, 17142, 17142, 17142, 16624, 151561, 56721, 175434, 0, 1000, 186.754
1, 17142.5, 17142.5, 17142.5, 16630, 151478, 56608, 175128, 0, 1000, 186.752
1, 17143, 17143, 17143, 16690, 151323, 56469, 174700, 0, 1000, 186.746
1, 17143.5, 17143.5, 17143.5, 16641, 151419, 56388, 174469, 0, 1000, 186.74
1, 17144, 17144, 17144, 16652, 151436, 56315, 174248, 0, 1000, 186.739
1, 17144.5, 17144.5, 17144.5, 16601, 151428, 56226, 173986, 0, 1000, 186.734
1, 17145, 17145, 17145, 16621, 151393, 56111, 173657, 0, 1000, 186.73
1, 17145.5, 17145.5, 17145.5, 16613, 151381, 55993, 173303, 0, 1000, 186.726
1, 17146, 17146, 17146, 16615, 151293, 55838, 172870, 0, 1000, 186.722
1, 17146.5, 17146.5, 17146.5, 16655, 151293, 55708, 172473, 0, 1000, 186.717
1, 17147, 17147, 17147, 16659, 151257, 55575, 172096, 0, 1000, 186.712
1, 17147.5, 17147.5, 17147.5, 16668, 151234, 55429, 171676, 0, 1000, 186.709
1, 17148, 17148, 17148, 16618, 151240, 55278, 171221, 0, 1000, 186.704
1, 17148.5, 17148.5, 17148.5, 16621, 151195, 55096, 170697, 0, 1000, 186.701
