# XDI/1.0					
# Sample.smiles:[Ru]
# Sample.formula:Ru
# Publication.DOI: https://doi.org/10.20383/103.01329
# Publication.authors: Morgane Desmau, Roman Chernikov 					
# Publication.affiliation: Canadian Light Source
# Sample.temperature:rt						
# Element.symbol: Ru					
# Element.edge: K					
# Column.1: energy eV					
# Column.2: EnergySetpoint					
# Column.3: ScalerDwellTimeFeedback					
# Column.4: GeDetectorDwellTimeFeedback					
# Column.5: I0Detector_DarkCorrect					
# Column.6: I1Detector_DarkCorrect					
# Column.7: I2Detector_DarkCorrect					
# Column.8: PIPS_DarkCorrect					
#/////////////////////////////////					
# Scan: Ru-Foil #1					
# Date: 2024 04 02 16:22:24					
# 					
# SR1 current: 219.455 mA					
# Settling time: 0.1 s					
# I0 amplifier sensitivity: 500 nA/V					
# I1 amplifier sensitivity: 500 nA/V					
# I2 amplifier sensitivity: 200 nA/V					
# 					
# Endstation					
# BioXAS Beamline - Side Endstation					
# 					
# Scanned Regions					
# Start:	21917 eV	Step: 10 eV	End:	22087 eV	Time: 1 s
# 					
# Start:	22087 eV	Step: 0.5 eV	End:	22157 eV	Time: 1 s
# 					
# Start: 22157 eV	Delta: 0.05 k	End: 16 k	Start time: 1 s	Maximum time (used with variable integration time): 10 s	
# 					
# Dark Current Values					
# I0Detector: 939.5 counts					
# I1Detector: 790.6 counts					
# I2Detector: 827.4 counts					
# PIPS: 2171.5 counts					
# 					
# Notes:					
# 					
# 					
# #----------------------------------					
# EnergySetpoint.X	EnergySetpoint	ScalerDwellTimeFeedback	I0Detector_DarkCorrect	I2Detector_DarkCorrect	PIPS_DarkCorrect
					
22145.013	22145	1000	100180.5	41938.6	60858.5
22145.483	22145.5	1000	100287.5	41844.6	60928.5
22146.011	22146	1000	100233.5	41645.6	60966.5
22146.485	22146.5	1000	100296.5	41489.6	60968.5
22147.007	22147	1000	100245.5	41242.6	61001.5
22147.484	22147.5	1000	100125.5	40972.6	60974.5
22148.01	22148	1000	100107.5	40708.6	60867.5
22148.481	22148.5	1000	100090.5	40434.6	60857.5
22149.009	22149	1000	99904.5	40041.6	60881.5
22149.479	22149.5	1000	99985.5	39755.6	60821.5
22150.003	22150	1000	99967.5	39382.6	60761.5
22150.523	22150.5	1000	99933.5	38973.6	60860.5
22150.996	22151	1000	99756.5	38515.6	60733.5
22151.524	22151.5	1000	99636.5	38033.6	60650.5
22151.999	22152	1000	99571.5	37602.6	60690.5
22152.519	22152.5	1000	99621.5	37168.6	60625.5
22152.99	22153	1000	99609.5	36762.6	60699.5
22153.519	22153.5	1000	99865.5	36400.6	60820.5
22153.985	22154	1000	99593.5	35907.6	60696.5
22154.514	22154.5	1000	99462.5	35454.6	60648.5
22154.989	22155	1000	99451.5	35107.6	60629.5
22155.51	22155.5	1000	99350.5	34733.6	60583.5
22155.984	22156	1000	99442.5	34483.6	60611.5
22156.509	22156.5	1000	99406.5	34206.6	60566.5
22156.982	22157	1000	99439.5	34010.6	60570.5
22158.236	22158.24418448	1000	100528.5	34093.6	61256.5
22159.506	22159.50742369	1011.96840085	101844.2556874	34572.69734514	62086.51061756
22160.758	22160.78971763	1024.12009816	103107.83916778	35390.64303078	62776.12320685
22162.076	22162.09106629	1036.45509194	104225.25044113	36517.43705693	63590.33776786
22163.393	22163.41146968	1048.97338218	105370.48950745	37946.07942359	64212.15430061
22164.756	22164.7509278	1061.67496888	106611.55636674	39597.57013075	64975.57280508
22166.125	22166.10944065	1074.55985205	107928.451019	41317.90917841	65787.59328127
22167.488	22167.48700822	1087.62803168	109074.17346423	42893.09656658	66468.2157292
22168.911	22168.88363052	1100.87950778	110246.72370244	44280.13229526	67163.44014885
22170.331	22170.29930755	1114.31428035	111558.10173362	45480.01636444	67948.26654023
22171.746	22171.73403931	1127.93234937	112833.30755776	46368.74877413	68758.69490334
22173.164	22173.18782579	1141.73371486	114002.34117489	46983.32952432	69393.72523817
22174.638	22174.66066701	1155.71837682	115243.20258498	47436.75861502	70170.35754474
22176.162	22176.15256294	1169.88633524	116625.89178804	47829.03604622	71061.59182303
22177.637	22177.66351361	1184.23759013	117950.40878408	48158.16181793	71838.42807304
22179.216	22179.193519	1198.77214147	119287.75357308	48492.13593014	72654.86629479
22180.744	22180.74257913	1213.48998929	120625.92615506	48879.95838286	73539.90648826
22182.322	22182.31069397	1228.39113357	122022.92653001	49320.62917609	74282.54865346
22183.9	22183.89786355	1243.47557431	123281.75469794	49733.14830982	75091.79279039
22185.476	22185.50408786	1258.74331152	124674.41065883	50187.51578405	75923.63889904
22187.11	22187.12936689	1274.19434519	125889.8944127	50490.73159879	76659.08697943
22188.798	22188.77370065	1289.82867532	127271.20595953	50711.79575404	77496.13703154
22190.431	22190.43708913	1305.64630192	128687.34529934	50811.70824979	78328.78905537
22192.115	22192.11953235	1321.64722499	129949.31243212	50681.46908605	79229.04305094
22193.794	22193.82103029	1337.83144452	131255.10735788	50453.07826281	80036.89901823
22195.537	22195.54158296	1354.19896051	132813.7300766	50253.53578007	80982.35695725
22197.28	22197.28119035	1370.74977297	134227.1805883	50088.84163785	81809.416868
22199.014	22199.03985248	1387.48388189	135596.45889296	50047.99583612	82573.07875047
22200.805	22200.81756933	1404.40128728	137012.5649906	50294.99837491	83557.34260468
22202.606	22202.61434091	1421.50198913	138376.49888121	50838.8492542	84439.20843061
22204.448	22204.43016721	1438.78598744	140244.2605648	51905.54847399	85521.67622827
22206.248	22206.26504825	1456.25328222	141628.85004135	52989.09603429	86367.74599765
22208.143	22208.11898401	1473.90387347	142754.26731088	54179.49193509	87042.41773876
22209.989	22209.9919745	1491.73776118	144548.51237337	55624.7361764	88208.6914516
22211.885	22211.88401971	1509.75494535	146114.58522884	56932.82875822	88977.56713617
22213.783	22213.79511965	1527.95542599	147908.48587728	58159.76968054	90149.04479247
22215.741	22215.72527433	1546.33920309	149309.2143187	59066.55894336	91105.12442049
22217.696	22217.67448372	1564.90627666	150894.77055308	59877.19654669	92124.80602024
22219.648	22219.64274785	1583.65664669	152213.15458044	60483.68249053	92812.08959172
22221.597	22221.6300667	1602.59031318	153665.36640076	61125.01677487	93524.97513492
22223.661	22223.63644029	1621.70727614	155197.40601406	61841.19939972	94606.46264985
22225.669	22225.66186859	1641.00753557	156662.27342033	62584.23036507	95413.55213651
22227.734	22227.70635163	1660.49109146	158299.96861958	63401.10967093	96488.2435949
22229.794	22229.76988939	1680.15794381	160163.49161179	64223.83731729	97680.53702502
22231.853	22231.85248188	1700.00809263	161861.84239698	64827.41330416	98849.43242686
22233.969	22233.9541291	1720.04153791	163762.02097513	65343.83763153	99990.92980043
22236.086	22236.07483105	1740.25827966	165324.02734626	65538.11029941	100870.02914573
22238.197	22238.21458772	1760.65831787	167163.86151036	65697.2313078	102112.73046275
22240.371	22240.37339912	1781.24165254	168733.52346744	65630.20065669	103054.03375151
22242.541	22242.55126525	1802.00828368	170479.01321748	65608.01834608	104244.93901199
22244.765	22244.74818611	1822.95821129	172382.3307605	65725.68437598	105315.44624419
22246.983	22246.96416169	1844.09143535	173732.47609649	65830.19874639	106135.55544813
22249.21	22249.199192	1865.40795589	175596.44922544	66374.5614573	107212.26662379
22251.431	22251.45327704	1886.90777288	176966.25014738	67013.77250872	108171.57977118
22253.707	22253.72641681	1908.59088635	178944.87886228	68242.83190064	109207.4948903
22256.042	22256.0186113	1930.45729627	180387.33537015	69561.73963306	110326.01198115
22258.317	22258.32986052	1952.50700266	181950.619671	71167.495706	111387.13104372
22260.653	22260.66016447	1974.74000552	184024.73176482	73139.10011943	112453.85207802
22262.983	22263.00952314	1997.15630484	185660.67165161	74991.55287338	113435.17508405
22265.37	22265.37793655	2019.75590062	187285.43933137	76821.85396783	114317.1000618
22267.753	22267.76540468	2042.53879287	188942.0348041	78480.00340278	115358.62701128
22270.145	22270.17192754	2065.50498158	191134.4580698	80116.00117824	116702.7559325
22272.584	22272.59750512	2088.65446676	192490.70912848	81057.8472942	117570.48682543
22275.029	22275.04213744	2111.9872484	194118.78798013	81682.54175067	118534.8196901
22277.524	22277.50582448	2135.50332651	195828.69462475	81908.08454765	119531.75452649
22280.013	22279.98856624	2159.20270108	197508.42906234	81785.47568513	120664.29133461
22282.459	22282.49036274	2183.08537211	199266.9912929	81569.71516311	121925.43011446
22285.011	22285.01121396	2207.15133961	201191.38131644	81368.80298161	122979.17086603
22287.559	22287.55111991	2231.40060357	202700.59913294	81136.7391406	123927.51358934
22290.117	22290.11008059	2255.833164	204664.64474242	81260.5236401	124990.45828437
22292.714	22292.688096	2280.4490209	206578.51814487	81509.15648011	126397.00495113
22295.265	22295.28516613	2305.24817425	208371.21934029	81887.63766062	127557.15358961
22297.874	22297.90129099	2330.23062407	209865.74832868	82273.96718164	128403.90419982
22300.536	22300.53647058	2355.39637036	211819.10511005	82970.14504316	129607.25678176
22303.192	22303.19070489	2380.74541311	213054.28968438	83466.17124519	130206.21133543
22305.857	22305.86399394	2406.27775232	214694.30205169	84148.04578773	131359.76786083
22308.574	22308.55633771	2431.993388	216831.14221197	85018.76867077	132716.92635795
22311.279	22311.26773621	2457.89232015	218660.81016522	85775.33989431	133844.6868268
22314.004	22313.99818943	2483.97454876	220357.30591144	86481.75945836	134893.04926738
22316.767	22316.74769738	2510.24007383	222141.62945064	87358.02736292	135967.01367968
22319.545	22319.51626007	2536.68889536	224075.78078281	88521.14360798	137063.58006372
22322.315	22322.30387747	2563.32101337	226222.75990794	90040.10819354	138502.74841948
22325.136	22325.11054961	2590.13642783	228092.56682605	91683.92111961	139693.51874696
22327.962	22327.93627647	2617.13513876	229850.20153713	93469.58238619	140677.89104618
22330.791	22330.78105806	2644.31714616	231681.66404119	95409.09199327	141802.86531712
22333.673	22333.64489438	2671.68245001	233757.95433821	97558.44994086	143237.44155979
22336.498	22336.52778542	2699.23105034	235018.07242821	99356.65622895	143796.61977419
22339.437	22339.4297312	2726.96294713	237115.01831118	101409.71085755	145075.39996032
22342.37	22342.3507317	2754.87814038	238996.79198712	103061.61382665	146262.78211817
22345.311	22345.29078693	2782.97663009	240483.39345603	104156.36513626	147241.76624775
22348.251	22348.24989688	2811.25841628	242107.82271791	104900.96478637	148097.35234906
22351.25	22351.22806156	2839.72349892	244169.07977276	105485.41277699	149651.54042209
22354.238	22354.22528097	2868.37187803	245966.16462059	105718.70910812	150742.33046686
22357.23	22357.24155511	2897.2035536	248956.07726139	106330.85377975	152531.72248335
22360.274	22360.27688398	2926.21852564	250124.81769516	106084.84679188	153184.71647156
22363.324	22363.33126757	2955.41679415	251968.3859219	105995.68814452	154295.31243151
22366.433	22366.40470589	2984.79835911	253456.78194161	105591.37783767	155372.51036318
22369.475	22369.49719894	3014.36322055	255320.0057543	105230.91587132	156408.31026658
22372.587	22372.60874671	3044.11137844	256733.05735995	104694.30224548	157314.71214171
22375.737	22375.73934922	3074.0428328	258608.93675858	104485.53696014	158432.71598857
22378.907	22378.88900645	3104.15758363	259442.64395018	104087.62001531	159135.32180715
22382.07	22382.0577184	3134.45563092	260705.17893475	104129.55141098	159978.52959746
22385.231	22385.24548509	3164.93697467	263271.5417123	104903.33114716	161862.3393595
22388.446	22388.4523065	3195.60161489	266521.73228281	106302.95922384	163438.75109326
22391.668	22391.67818264	3226.44955157	268103.7506463	107433.43564103	164369.76479876
22394.934	22394.92311351	3257.48078472	269681.59680275	108923.76039872	165379.38047598
22398.211	22398.1870991	3288.69531433	271286.27075218	110605.93349692	166339.59812493
22401.485	22401.47013943	3320.09314041	272922.77249459	112289.95493563	167345.4177456
22404.761	22404.77223448	3351.67426295	274634.10202996	113914.82471484	168421.839338
22408.086	22408.09338425	3383.43868196	276346.2593583	115461.54283455	169643.86290213
22411.421	22411.43358876	3415.38639742	278136.24447962	117070.10929477	170800.48843799
22414.803	22414.79284799	3447.51740936	279529.05739391	118574.5240955	171580.71594558
22418.193	22418.17116195	3479.83171776	281471.69810117	120363.78723673	172866.54542489
22421.581	22421.56853064	3512.32932262	283483.1666014	122260.89871846	174059.97687593
22424.974	22424.98495405	3545.01022395	285054.4628946	124064.85854071	175010.0102987
22428.411	22428.4204322	3577.87442174	287054.58698078	126054.66670345	176220.6456932
22431.862	22431.87496507	3610.92191599	288244.53885992	127538.32320671	176914.88305942
22435.359	22435.34855266	3644.15270671	290383.31853204	129005.82805046	178406.72239737
22438.861	22438.84119499	3677.5667939	292254.92599713	129775.18123473	179426.16370705
22442.356	22442.35289204	3711.16417755	293862.36125519	129837.3827595	180624.20698845
22445.865	22445.88364382	3744.94485766	295656.62430623	129517.43262477	181606.85224159
22449.427	22449.43345033	3778.90883424	296983.71515023	128842.33083055	182419.09946645
22452.988	22453.00231156	3813.05610728	298562.63378721	128218.07737683	183633.94866303
22456.599	22456.59022753	3847.38667679	300390.38021716	127635.67226362	184729.39983135
22460.216	22460.19719822	3881.90054276	301926.95444008	126924.11549092	185637.45297139
22463.831	22463.82322363	3916.5977052	302899.35645597	126185.40705872	186412.10808316
22467.452	22467.46830378	3951.4781641	304097.58626483	125851.54696703	187129.36516666
22471.124	22471.13243865	3986.54191946	305348.64386666	125905.53521584	187924.22422189
22474.794	22474.81562825	4021.78897129	306713.52926147	126332.37180515	188745.68524884
22478.523	22478.51787258	4057.21931959	306693.24244925	126573.05673498	188969.74824752
22482.259	22482.23917163	4092.83296434	307268.78343	127499.5900053	189418.41321793
22485.999	22485.97952541	4128.62990557	310822.15220372	130104.97161613	191546.68016006
22489.721	22489.73893392	4164.61014325	312254.34877041	131967.20156747	192396.54907393
22493.512	22493.51739716	4200.7736774	313841.37313008	133665.27985932	193332.01995952
22497.305	22497.31491512	4237.12050802	314737.22528272	134656.20649166	193899.09281684
22501.137	22501.13148782	4273.6506351	316025.90522832	135563.98146452	194633.76764588
22504.942	22504.96711524	4310.36405864	318081.4129669	136728.60477788	196133.04444665
22508.841	22508.82179738	4347.26077865	319442.74849846	137642.07643174	196880.92321916
22512.696	22512.69553426	4384.34079513	321079.91182298	138749.39642611	197972.40396338
22516.599	22516.58832586	4421.60410806	322445.90294047	139847.56476099	198979.48667934
22520.506	22520.50017219	4459.05071747	324358.72185094	141393.58143637	199854.17136702
22524.415	22524.43107325	4496.68062333	325556.36855438	142938.44645225	200985.45802643
22528.378	22528.38102903	4534.49382566	325792.84305079	144136.15980865	201014.34665757
22532.339	22532.35003954	4572.49032446	327076.14534017	145460.72150554	201771.83726044
22536.359	22536.33810478	4610.67011972	328259.27542252	146245.13154294	202628.92983503
22540.325	22540.34522475	4649.03321144	329871.23329785	146876.38992085	203792.62438135
22544.349	22544.37139944	4687.57959963	330925.01896615	147126.49663926	204333.9208994
22548.431	22548.41662887	4726.30928429	331865.63242741	147210.45169818	205197.81938917
22552.457	22552.48091302	4765.2222654	332978.07368165	147312.25509761	205732.31985068
22556.592	22556.56425189	4804.31854298	334185.34272887	147398.90683753	206483.42228391
22560.679	22560.6666455	4843.59811703	335747.43956905	147512.40691797	207590.12668887
22564.766	22564.78809383	4883.06098754	336950.3642022	147330.75533891	208218.43306555
22568.961	22568.92859689	4922.70715452	337704.11662833	146784.95210035	208981.34141397
22573.097	22573.08815467	4962.53661796	338663.69684743	146300.9972023	209890.85173411
22577.247	22577.26676719	5002.54937786	339976.1048595	146065.89064476	210359.96402597
22581.446	22581.46443443	5042.74543423	340686.34066454	145664.63242772	210775.67828957
22585.706	22585.6811564	5083.12478706	341433.40426255	145462.22255118	211559.99452489
22589.903	22589.9169331	5123.68743636	342856.29565354	145999.66101516	212763.91273194
22594.163	22594.17176452	5164.43338212	342821.0148375	146591.94781963	212585.43291072
22598.427	22598.44565067	5205.36262435	343750.56181442	148290.08296461	213236.55506123
22602.745	22602.73859155	5246.47516304	343985.93658432	149884.0664501	213448.27918346
