# Sample.smiles:C[As](C)(C)=O
# Sample.formula:(CH3)3AsO
# Publication.DOI: https://doi.org/10.20383/103.01329
# Publication.authors: Peter Blanchard, Miranda Vu, Joel Reid, Erika Bergen, Jeff Warner
# Publication.affiliation: Canadian Light Source
# CLS Data Acquisition
# Spectrum.license: CC0-4.0
# Fri Aug  2 22:59:19 2019
# Event: readMCS
# ID: 1
# column 1: #Event-ID
# column 2: $(EnergyFeedback) MONO16061I1001:Energy:fbk 
# column 3: $(Detector1) BL1606-ID1:mcs13:fbk 
# column 4: I0 BL1606-ID1:mcs04:fbk 
# column 5: I1 BL1606-ID1:mcs05:fbk 
# column 6: I2 BL1606-ID1:mcs06:fbk 
# column 7: Idiode BL1606-ID1:mcs03:fbk 
# column 8: $(kName) BL1606-ID-1:k 
# column 9: Delay between scans BL1606-ID1:mcs:delay 
# column 10: PCT for SR1 PCT1402-01:mA:fbk 
# column 11: BL1606-ID-1 Energy Setting BL1606-ID-1:Energy 
# column 12: $(EnergyAchieved) MONO16061I1001:Energy:sp 
# Event: background
# ID: 2
# column 1: $(Background)[0] BL1606-ID1:mcs:background 
# column 2: $(Background)[1-4] BL1606-ID1:mcs:background 
# column 3: Energy Base BL1606-ID-1:Energy:0 
# column 4: $(XAFS_Slits_V) PSL16062I1005:gap:mm 
# column 5: $(XAFS_Slits_H) PSL16062I1006:gap:mm 
# column 6: $(XAFS_JJSlits_V) PSL16062I1021:gap 
# column 7: $(XAFS_JJSlits_H) PSL16062I1022:gap 
# column 8: $(XAFS_Amp1) Amp1606-2-I10-01:gain:fbk 
# column 9: $(XAFS_Amp2) Amp1606-2-I10-02:gain:fbk 
# column 10: $(XAFS_Amp3) Amp1606-2-I10-03:gain:fbk 
# column 11: $(XAFS_Amp4) Amp1606-2-I10-04:gain:fbk 
# column 12: $(XAFS_Amp5) Amp1606-2-I10-16:gain:fbk 
#(1) #Event-ID MONO16061I1001:Energy:fbk BL1606-ID1:mcs13:fbk BL1606-ID1:mcs04:fbk BL1606-ID1:mcs05:fbk BL1606-ID1:mcs06:fbk BL1606-ID1:mcs03:fbk BL1606-ID-1:k BL1606-ID1:mcs:delay PCT1402-01:mA:fbk BL1606-ID-1:Energy MONO16061I1001:Energy:sp
#(2) BL1606-ID1:mcs:background BL1606-ID1:mcs:background BL1606-ID-1:Energy:0 PSL16062I1005:gap:mm PSL16062I1006:gap:mm PSL16062I1021:gap PSL16062I1022:gap Amp1606-2-I10-01:gain:fbk Amp1606-2-I10-02:gain:fbk Amp1606-2-I10-03:gain:fbk Amp1606-2-I10-04:gain:fbk Amp1606-2-I10-16:gain:fbk
#(1) #Event-ID "$(EnergyFeedback)" "$(Detector1)" "I0" "I1" "I2" "Idiode" "$(kName)" "Delay between scans" "PCT for SR1" "BL1606-ID-1 Energy Setting" "$(EnergyAchieved)"
#(2) "$(Background)[0]" "$(Background)[1-4]" "Energy Base" "$(XAFS_Slits_V)" "$(XAFS_Slits_H)" "$(XAFS_JJSlits_V)" "$(XAFS_JJSlits_H)" "$(XAFS_Amp1)" "$(XAFS_Amp2)" "$(XAFS_Amp3)" "$(XAFS_Amp4)" "$(XAFS_Amp5)"
# Background counts time=2.52033e-306(x .1 microseconds), 39054, 39054, 39054, 39054, 11867, 0, 0, 25, 25, 2e+07, 5e+06, 5e+06, 5e+06, 1000
1, 11847.6, 0, 69953, 96702, 83514, 13, 0, 1000, 160.059, 11846, 11846
1, 11848.2, 0, 69904, 96639, 83466, 14, 0, 1000, 160.056, 11846.5, 11846.5
1, 11848.7, 0, 69925, 96675, 83509, 14, 0, 1000, 160.053, 11847, 11847
1, 11849.2, 0, 69899, 96621, 83467, 14, 0, 1000, 160.05, 11847.5, 11847.5
1, 11849.6, 0, 69896, 96614, 83477, 15, 0, 1000, 160.047, 11848, 11848
1, 11850.2, 0, 69901, 96603, 83479, 14, 0, 1000, 160.045, 11848.5, 11848.5
1, 11850.7, 0, 69848, 96518, 83410, 14, 0, 1000, 160.041, 11849, 11849
1, 11851.1, 0, 69855, 96507, 83403, 14, 0, 1000, 160.036, 11849.5, 11849.5
1, 11851.6, 0, 69847, 96497, 83398, 15, 0, 1000, 160.033, 11850, 11850
1, 11852.2, 0, 69820, 96446, 83362, 14, 0, 1000, 160.031, 11850.5, 11850.5
1, 11852.7, 0, 69761, 96353, 83291, 14, 0, 1000, 160.027, 11851, 11851
1, 11853.2, 0, 69784, 96365, 83307, 15, 0, 1000, 160.025, 11851.5, 11851.5
1, 11853.7, 0, 69733, 96267, 83232, 14, 0, 1000, 160.022, 11852, 11852
1, 11854.2, 0, 69706, 96232, 83202, 15, 0, 1000, 160.02, 11852.5, 11852.5
1, 11854.6, 0, 69670, 96153, 83137, 15, 0, 1000, 160.015, 11853, 11853
1, 11855.1, 0, 69610, 96062, 83065, 14, 0, 1000, 160.014, 11853.5, 11853.5
1, 11855.6, 0, 69491, 95884, 82916, 14, 0, 1000, 160.009, 11854, 11854
1, 11856.1, 0, 69402, 95714, 82781, 14, 0, 1000, 160.006, 11854.5, 11854.5
1, 11856.5, 0, 69232, 95462, 82564, 15, 0, 1000, 160.002, 11855, 11855
1, 11857, 0, 69081, 95249, 82386, 15, 0, 1000, 160.001, 11855.5, 11855.5
1, 11857.5, 0, 69063, 95147, 82313, 15, 0, 1000, 159.998, 11856, 11856
1, 11858, 0, 69181, 95279, 82423, 16, 0, 1000, 159.994, 11856.5, 11856.5
1, 11858.6, 0, 69372, 95498, 82621, 15, 0, 1000, 159.991, 11857, 11857
1, 11859.1, 0, 69397, 95465, 82588, 15, 0, 1000, 159.987, 11857.5, 11857.5
1, 11859.6, 0, 69381, 95368, 82515, 15, 0, 1000, 159.982, 11858, 11858
1, 11860.1, 0, 69313, 95220, 82385, 15, 0, 1000, 159.981, 11858.5, 11858.5
1, 11860.6, 1, 69143, 94908, 82120, 15, 0, 1000, 159.978, 11859, 11859
1, 11861.1, 0, 69000, 94602, 81863, 15, 0, 1000, 159.975, 11859.5, 11859.5
1, 11861.6, 0, 68879, 94325, 81617, 15, 0, 1000, 159.971, 11860, 11860
1, 11862.1, 0, 68944, 94307, 81611, 15, 0, 1000, 159.969, 11860.5, 11860.5
1, 11862.6, 0, 69056, 94294, 81604, 15, 0, 1000, 159.965, 11861, 11861
1, 11863.1, 0, 69338, 94486, 81775, 15, 0, 1000, 159.961, 11861.5, 11861.5
1, 11863.6, 0, 69317, 94217, 81539, 16, 0, 1000, 159.96, 11862, 11862
1, 11864.1, 0, 69271, 93840, 81227, 16, 0, 1000, 159.956, 11862.5, 11862.5
1, 11864.7, 1, 69252, 93432, 80869, 14, 0, 1000, 159.952, 11863, 11863
1, 11865.2, 0, 69255, 92987, 80486, 14, 0, 1000, 159.95, 11863.5, 11863.5
1, 11865.7, 0, 69210, 92311, 79906, 15, 0, 1000, 159.948, 11864, 11864
1, 11866.2, 0, 69159, 91334, 79066, 15, 0, 1000, 159.945, 11864.5, 11864.5
1, 11866.6, 0, 69137, 90190, 78071, 15, 0, 1000, 159.943, 11865, 11865
1, 11867.1, 0, 69108, 88477, 76590, 17, 0, 1000, 159.939, 11865.5, 11865.5
1, 11867.6, 0, 69103, 86223, 74638, 16, 0, 1000, 159.935, 11866, 11866
1, 11868.1, 0, 69075, 83378, 72170, 16, 0, 1000, 159.933, 11866.5, 11866.5
1, 11868.5, 0, 69026, 79546, 68851, 16, 0, 1000, 159.93, 11867, 11867
1, 11869, 0, 69021, 74835, 64769, 16, 0.362262, 1000, 159.927, 11867.5, 11867.5
1, 11869.5, 0, 69009, 69604, 60241, 16, 0.512316, 1000, 159.922, 11868, 11868
1, 11870, 1, 68969, 64861, 56134, 17, 0.627456, 1000, 159.92, 11868.5, 11868.5
1, 11870.6, 0, 68953, 61141, 52910, 15, 0.724524, 1000, 159.917, 11869, 11869
1, 11871.2, 1, 68943, 59571, 51557, 15, 0.810042, 1000, 159.913, 11869.5, 11869.5
1, 11871.7, 1, 68930, 60491, 52349, 13, 0.887357, 1000, 159.911, 11870, 11870
1, 11872.2, 1, 68909, 63318, 54802, 14, 0.958455, 1000, 159.908, 11870.5, 11870.5
1, 11872.7, 1, 68888, 66881, 57883, 15, 1.02463, 1000, 159.904, 11871, 11871
1, 11873.1, 1, 68871, 69928, 60522, 15, 1.08679, 1000, 159.902, 11871.5, 11871.5
1, 11873.6, 0, 68844, 72201, 62501, 14, 1.14557, 1000, 159.898, 11872, 11872
1, 11874.2, 0, 68861, 73578, 63678, 15, 1.20149, 1000, 159.896, 11872.5, 11872.5
1, 11874.7, 0, 68827, 74200, 64211, 15, 1.25491, 1000, 159.891, 11873, 11873
1, 11875.2, 0, 68817, 74460, 64435, 15, 1.30615, 1000, 159.89, 11873.5, 11873.5
1, 11875.7, 0, 68788, 74512, 64476, 14, 1.35546, 1000, 159.886, 11874, 11874
1, 11876.2, 0, 68792, 74483, 64453, 15, 1.40303, 1000, 159.883, 11874.5, 11874.5
1, 11876.7, 0, 68717, 74361, 64341, 14, 1.44905, 1000, 159.88, 11875, 11875
1, 11877.3, 0, 68714, 74324, 64302, 16, 1.49364, 1000, 159.876, 11875.5, 11875.5
1, 11877.7, 0, 68681, 74265, 64245, 15, 1.53695, 1000, 159.872, 11876, 11876
1, 11878.2, 0, 68602, 74097, 64098, 14, 1.57906, 1000, 159.871, 11876.5, 11876.5
1, 11878.7, 0, 68619, 74009, 64015, 15, 1.62008, 1000, 159.867, 11877, 11877
1, 11879.2, 0, 68595, 73861, 63880, 16, 1.66009, 1000, 159.863, 11877.5, 11877.5
1, 11879.7, 0, 68562, 73712, 63744, 16, 1.69916, 1000, 159.861, 11878, 11878
1, 11880.2, 0, 68509, 73538, 63585, 16, 1.73735, 1000, 159.859, 11878.5, 11878.5
1, 11880.6, 0, 68469, 73419, 63479, 17, 1.77471, 1000, 159.854, 11879, 11879
1, 11881.1, 0, 68419, 73368, 63424, 17, 1.81131, 1000, 159.851, 11879.5, 11879.5
1, 11881.6, 0, 68408, 73421, 63465, 16, 1.84718, 1000, 159.85, 11880, 11880
1, 11882, 0, 68349, 73507, 63540, 15, 1.88237, 1000, 159.846, 11880.5, 11880.5
1, 11882.6, 1, 68324, 73755, 63745, 17, 1.91691, 1000, 159.843, 11881, 11881
1, 11883.2, 0, 68298, 74038, 63972, 16, 1.95084, 1000, 159.841, 11881.5, 11881.5
1, 11883.7, 0, 68284, 74313, 64200, 16, 1.98419, 1000, 159.837, 11882, 11882
1, 11884.2, 0, 68242, 74618, 64447, 16, 2.01699, 1000, 159.832, 11882.5, 11882.5
1, 11884.7, 0, 68233, 74937, 64711, 16, 2.04926, 1000, 159.829, 11883, 11883
1, 11885.1, 0, 68186, 75162, 64897, 16, 2.08104, 1000, 159.829, 11883.5, 11883.5
1, 11885.7, 0, 68127, 75431, 65117, 17, 2.11233, 1000, 159.825, 11884, 11884
1, 11886.2, 0, 68088, 75643, 65284, 16, 2.14317, 1000, 159.821, 11884.5, 11884.5
1, 11886.7, 0, 68059, 75879, 65470, 16, 2.17357, 1000, 159.819, 11885, 11885
1, 11887.2, 0, 68029, 76099, 65648, 17, 2.20355, 1000, 159.815, 11885.5, 11885.5
1, 11887.6, 0, 67976, 76254, 65765, 17, 2.23313, 1000, 159.811, 11886, 11886
1, 11888.1, 0, 67979, 76458, 65919, 16, 2.26232, 1000, 159.809, 11886.5, 11886.5
1, 11888.7, 0, 67951, 76638, 66052, 16, 2.29114, 1000, 159.805, 11887, 11887
1, 11889.2, 0, 67876, 76775, 66147, 16, 2.31961, 1000, 159.802, 11887.5, 11887.5
1, 11889.7, 1, 67874, 76936, 66266, 17, 2.34772, 1000, 159.799, 11888, 11888
1, 11890.3, 0, 67829, 77059, 66345, 17, 2.37551, 1000, 159.797, 11888.5, 11888.5
1, 11890.7, 1, 67798, 77188, 66429, 16, 2.40297, 1000, 159.793, 11889, 11889
1, 11891.1, 0, 67783, 77337, 66530, 16, 2.43013, 1000, 159.79, 11889.5, 11889.5
1, 11891.6, 1, 67736, 77439, 66590, 16, 2.45698, 1000, 159.789, 11890, 11890
1, 11892.1, 0, 67715, 77558, 66668, 15, 2.48354, 1000, 159.785, 11890.5, 11890.5
1, 11892.6, 0, 67695, 77673, 66736, 17, 2.50982, 1000, 159.78, 11891, 11891
1, 11893.1, 1, 67649, 77763, 66784, 16, 2.53583, 1000, 159.778, 11891.5, 11891.5
1, 11893.6, 0, 67653, 77909, 66874, 15, 2.56158, 1000, 159.775, 11892, 11892
1, 11894.1, 0, 67598, 78019, 66932, 14, 2.58707, 1000, 159.771, 11892.5, 11892.5
1, 11894.5, 1, 67590, 78168, 67026, 15, 2.61231, 1000, 159.767, 11893, 11893
1, 11895.1, 1, 67549, 78297, 67092, 14, 2.63731, 1000, 159.766, 11893.5, 11893.5
1, 11895.6, 0, 67541, 78441, 67170, 14, 2.66207, 1000, 159.762, 11894, 11894
1, 11896.1, 0, 67494, 78549, 67220, 13, 2.68661, 1000, 159.759, 11894.5, 11894.5
1, 11896.6, 0, 67472, 78699, 67300, 13, 2.71092, 1000, 159.757, 11895, 11895
1, 11897.1, 1, 67451, 78822, 67352, 14, 2.73502, 1000, 159.754, 11895.5, 11895.5
1, 11897.6, 1, 67437, 78967, 67415, 13, 2.7589, 1000, 159.749, 11896, 11896
1, 11898.2, 0, 67375, 79040, 67419, 13, 2.78259, 1000, 159.745, 11896.5, 11896.5
1, 11898.7, 0, 67357, 79165, 67472, 13, 2.80607, 1000, 159.743, 11897, 11897
1, 11899.1, 0, 67352, 79301, 67512, 13, 2.82935, 1000, 159.739, 11897.5, 11897.5
1, 11899.6, 0, 67337, 79393, 67522, 12, 2.85245, 1000, 159.735, 11898, 11898
1, 11900.1, 0, 67302, 79466, 67512, 12, 2.87536, 1000, 159.735, 11898.5, 11898.5
1, 11900.6, 0, 67249, 79519, 67480, 12, 2.89809, 1000, 159.73, 11899, 11899
1, 11901.2, 0, 67208, 79580, 67440, 12, 2.92065, 1000, 159.726, 11899.5, 11899.5
1, 11901.7, 0, 67176, 79600, 67359, 12, 2.94303, 1000, 159.725, 11900, 11900
1, 11902.2, 1, 67116, 79579, 67238, 12, 2.96524, 1000, 159.721, 11900.5, 11900.5
1, 11902.7, 1, 67115, 79639, 67185, 12, 2.98729, 1000, 159.718, 11901, 11901
1, 11903.2, 0, 66860, 79395, 66861, 11, 3.00917, 1000, 159.716, 11901.5, 11901.5
1, 11903.6, 0, 66534, 79054, 66453, 11, 3.0309, 1000, 159.712, 11902, 11902
1, 11904.1, 0, 66235, 78795, 66108, 12, 3.05247, 1000, 159.709, 11902.5, 11902.5
1, 11904.6, 0, 66203, 78746, 65928, 13, 3.07389, 1000, 159.705, 11903, 11903
1, 11905.1, 0, 66326, 78870, 65873, 11, 3.09517, 1000, 159.703, 11903.5, 11903.5
1, 11905.6, 1, 66750, 79387, 66130, 12, 3.11629, 1000, 159.698, 11904, 11904
1, 11906.1, 1, 66759, 79386, 65954, 12, 3.13728, 1000, 159.695, 11904.5, 11904.5
1, 11906.6, 0, 66507, 79065, 65477, 12, 3.15812, 1000, 159.693, 11905, 11905
1, 11907.1, 0, 66332, 78830, 65074, 12, 3.17883, 1000, 159.689, 11905.5, 11905.5
1, 11907.7, 0, 66394, 78848, 64841, 11, 3.19941, 1000, 159.686, 11906, 11906
1, 11908.2, 0, 66693, 79169, 64832, 12, 3.21985, 1000, 159.684, 11906.5, 11906.5
1, 11908.7, 0, 66828, 79281, 64638, 13, 3.24017, 1000, 159.68, 11907, 11907
1, 11909.9, 0, 67628, 80106, 64419, 14, 3.29017, 1011.97, 159.668, 11908.2, 11908.3
1, 11911.2, -1, 68333, 80787, 63795, 15, 3.34017, 1024.12, 159.666, 11909.5, 11909.5
1, 11912.5, 0, 68469, 80802, 62111, 13, 3.39017, 1036.46, 159.661, 11910.8, 11910.8
1, 11913.8, 0, 68869, 81042, 59820, 13, 3.44017, 1048.98, 159.658, 11912.1, 11912.1
1, 11915.2, -1, 69649, 81798, 56659, 13, 3.49017, 1061.68, 159.653, 11913.4, 11913.4
1, 11916.4, 0, 71679, 83990, 52396, 15, 3.54017, 1074.57, 159.651, 11914.7, 11914.7
1, 11917.7, 0, 72556, 84864, 45228, 15, 3.59017, 1087.64, 159.646, 11916.1, 11916.1
1, 11919.1, -1, 73476, 85786, 38391, 15, 3.64017, 1100.89, 159.645, 11917.5, 11917.5
1, 11920.6, 0, 74265, 86570, 34059, 14, 3.69017, 1114.33, 159.64, 11918.9, 11918.9
1, 11921.9, -1, 75116, 87422, 32292, 13, 3.74017, 1127.95, 159.636, 11920.3, 11920.3
1, 11923.4, -1, 76010, 88342, 32065, 14, 3.79017, 1141.75, 159.633, 11921.7, 11921.7
1, 11924.8, -1, 76922, 89294, 32411, 13, 3.84017, 1155.74, 159.628, 11923.2, 11923.2
1, 11926.4, -2, 77847, 90255, 32499, 14, 3.89017, 1169.91, 159.625, 11924.7, 11924.7
1, 11927.9, -1, 78776, 91240, 32091, 17, 3.94017, 1184.26, 159.621, 11926.1, 11926.1
1, 11929.3, -2, 79698, 92204, 31381, 16, 3.99017, 1198.8, 159.617, 11927.7, 11927.7
1, 11930.7, -1, 80656, 93215, 30818, 17, 4.04017, 1213.52, 159.614, 11929.2, 11929.2
1, 11932.3, 0, 81612, 94257, 30605, 16, 4.09017, 1228.42, 159.609, 11930.7, 11930.7
1, 11933.9, 0, 82592, 95343, 30709, 16, 4.14017, 1243.5, 159.607, 11932.3, 11932.3
